,ticker,class_code,figi,uid,type,min_price_increment,scale,lot,trading_status,api_trade_available_flag,currency,exchange,buy_available_flag,sell_available_flag,short_enabled_flag,klong,kshort
1874,BCPC,SPBXM,BBG000BCY878,31d9adb8-acae-4586-b97d-9eabe23cf360,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
1875,POR,SPBXM,BBG000BCRMW7,70020383-82d8-4dce-b275-aa82a47b4827,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
1876,KLAC,SPBXM,BBG000BMTFR4,d7dc806d-4f35-4ee4-ac6d-86d22f018e9c,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
1877,EME,SPBXM,BBG000BBRPL4,f3ef0cc8-5a4c-46b0-8307-be665b270d30,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
1878,PINC,SPBXM,BBG000G7QX50,a182d807-63fb-44e8-b68c-a3e9b853439a,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
1879,AOSL,SPBXM,BBG000QLW222,0c89561d-3cbd-4f2c-a0dc-785c112ef64e,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
1880,CW,SPBXM,BBG000BGSPS5,b93dfd31-387c-4be4-acc2-df2bfcaad2a5,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
1881,SPCE,SPBXM,TCS3766K4031,e6ac7123-1ccd-4ab1-a7a7-05dca772f160,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_NOT_AVAILABLE_FOR_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
1882,HTHT,SPBXM,BBG000QFPM65,ae75a6f5-af2c-4e6a-ae6f-cbde32b32995,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
1883,JOBY,SPBXM,BBG00X2MYTC2,57adba58-a28e-4e6c-b3de-051d036e9a54,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
1884,TMO,SPBXM,BBG000BVDLH9,ab130a3e-59ca-4871-8b1e-39ac24908d1a,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
1885,DXC,SPBXM,BBG00FN64XT9,8ec970c7-14cc-49fe-bf42-6ed99a9f8237,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
1886,AMZN,SPBXM,BBG000BVPV84,6de4b6e2-dda9-4c49-9ba8-aa96dc15d33f,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
1887,FCX,SPBXM,BBG000BJDB15,c35897e7-df88-49ec-b35a-a72b22db524b,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
1888,CVLT,SPBXM,BBG000BG88X9,de0158d8-be9a-4383-a8d7-51d2957f09d5,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
1889,ALNY,SPBXM,BBG000BFGNJ5,830cf724-8272-4d73-baf4-690dd646a797,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
1890,2628,SPBHKEX,BBG000FD8023,bab676e4-18aa-4700-928e-b823902f44c6,shares,0.02000000,2,100,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,hkd,unknown,False,False,False,0E-8,0E-8
1891,GH,SPBXM,BBG006D97VY9,b8fa905b-b64c-4727-922e-733b10f80fdd,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
1892,VNDA,SPBXM,BBG000HT5MG6,cc8a731f-6f3e-4f10-aa82-8a2300684cb1,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
1893,CNC,SPBXM,BBG000BDXCJ5,c5a9fe39-7c5b-491a-bdbe-4218a2d5d028,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
1894,BMRN,SPBXM,BBG000CZWZ05,d0cc5c6d-ee64-493e-89f0-749f5ed7415e,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
1895,ALL,SPBXM,BBG000BVMGF2,bd21f6a8-4e95-4926-a741-77c98ccd3cb9,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
1896,KNX,SPBXM,BBG000BFC848,9131bd1e-efa3-4cc2-a4ac-cc966424a87e,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
1897,APLS,SPBXM,BBG007KGRPY4,a2c847b1-67dd-4f80-a059-4d3a5960aeda,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
1898,CIEN,SPBXM,BBG000BP1152,cd44b94d-d9c1-48bf-bf9b-6197feac8f85,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
1899,MTCH,SPBXM,BBG00B6WH9G3,7a434671-072d-49ce-a30f-08a7c860e7d4,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
1900,WMB,SPBXM,BBG000BWVCP8,c0d06821-f113-4e1f-aef9-69b32e02e400,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
1901,MXL,SPBXM,BBG000BB6R33,88edcb2d-0d7b-4601-9bfe-6117c759d304,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
1902,NSSC,SPBXM,BBG000BQ6CT5,4e4662f0-6f4c-4e45-b32b-fd2c188fb781,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
1903,NMTP,TQBR,BBG004S68BR5,93ed8e88-2de2-4aec-a920-3384d24ecb2a,shares,0.00500000,3,100,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,MOEX_DEALER_WEEKEND,True,True,True,2.00000000,2.00000000
1904,MMS,SPBXM,BBG000BC5WJ4,b0f8b3a3-6614-4326-b7e7-f130b5bb78e8,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
1905,ADI,SPBXM,BBG000BB6G37,d10182d0-122f-497b-8a94-a58fd738eeef,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
1906,RITM,SPBXM,BBG003T1GM03,5f1b8d88-700f-4273-9d2a-72219d429dda,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
1907,TGKA,TQBR,BBG000QFH687,d74daf58-22c3-4e44-8ada-471e404fb795,shares,0.00000200,6,100000,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,MOEX_DEALER_WEEKEND,True,True,True,2.00000000,2.00000000
1908,VIR,SPBXM,BBG00H2QQ8T5,ef80e6ce-e92e-43eb-815e-85a0fd668720,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
1909,FOXF,SPBXM,BBG004T7VS53,a84efc89-6a8b-417f-83df-115d9ec7e4fc,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
1910,EXPD,SPBXM,BBG000BJ5GK2,5f016c4c-5af1-4e0b-8b06-083d9f86090e,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
1911,FRHC,SPBXM,BBG000N625H8,3786c329-9c56-4a57-840a-a02e471f1da5,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
1912,BABA,SPBXM,BBG006G2JVL2,25ec1161-2127-44bc-804d-ea92b6086717,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
1913,PJT,SPBXM,BBG0079T1PZ6,a1b3921b-073c-4eec-9a2a-7a034ba0fd0a,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
1914,KLG,SPBXM,BBG018CYVVW5,0205b07f-dfc7-479e-a11e-29475bc6b723,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
1915,CDLX,SPBXM,BBG00225ZDD0,60a881f4-233c-4b75-bb47-76cfc2fc1302,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
1916,KRYS,SPBXM,BBG00HDGRHH7,a9a0e58d-eb17-4a6e-9a80-b05c563c446f,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
1917,REX,SPBXM,BBG000D2ZK61,467cd8dd-4fc5-4466-b8ef-24ec635deeda,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
1918,STLA,SPBXM,BBG0078ZLDG9,2cbe8c52-e222-4e8c-832e-85f00d5c292e,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
1919,PRAA,SPBXM,BBG000BNTW77,53f09a2d-093f-48ca-9add-893ce152f4ee,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
1920,TPG,SPBXM,BBG0145FSNR1,302e8623-8d3f-4ebc-8447-b91150dbc7f3,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
1921,AZEK,SPBXM,BBG00RPJPN67,2724f9fd-2876-4c63-a827-a5ed265654ca,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
1922,TGNA,SPBXM,BBG000BK5DP1,82f522b6-da69-4959-8cbb-9a6a17e21a7a,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
1923,RVLV,SPBXM,BBG00M4RHBD0,57e3f729-6aaf-4c4e-9ece-84bb42b210cb,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
1924,CNTLP,TQBR,BBG0027F0Y27,1fae90d9-fb73-4c28-bdc0-11f47f991a05,shares,0.02000000,2,100,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,moex_extended,True,True,False,0E-8,0E-8
1925,TTE,SPBXM,BBG000CHZ857,273e15ce-874f-411d-8c4d-dcfe980b88ae,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
1926,DCI,SPBXM,BBG000BGZP70,affad2be-53f2-4203-bd12-2214e7397dec,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
1927,AZN,SPBXM,BBG000BZ0DK8,b8abc73b-62e9-40d4-acb1-59e529326dd3,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
1928,SATS,SPBXM,BBG000TGLV00,acfb7f82-a2d1-40cb-97f6-35b1a0db4a9e,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
1929,APLT,SPBXM,BBG000DD0489,11ba311b-0d8c-4737-af13-40e9472c4659,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
1930,FWRD,SPBXM,BBG000BRCHB4,13dd74e2-f3ea-49c3-a0f2-e64b390308ec,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
1931,ADPT,SPBXM,BBG001J2PFF5,0f85c370-8159-4d3d-b760-5c654a9b65f7,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
1932,HUBG,SPBXM,BBG000G9W6L0,7611f4ed-de54-448d-8e82-3a8eeffc158c,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
1933,SEDG,SPBXM,BBG0084BBZY6,e47801fe-bb1b-4dc2-b27d-c3327e5cb7cd,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
1934,IT,SPBXM,BBG000BB65D0,e53f0b8b-9164-4a45-9296-98800b554513,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
1935,MRO,SPBXM,BBG000C8H633,c62b0245-e01e-4adc-90ad-3a77edfdf894,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_NOT_AVAILABLE_FOR_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
1936,MODV,SPBXM,BBG000P1B7C8,9531af2e-a20d-49f3-963e-619caf39a5ca,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
1937,MTLRP,TQBR,BBG004S68FR6,c1a3c440-f51c-4a75-a400-42a2a74f5f2b,shares,0.05000000,2,10,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,MOEX_DEALER_WEEKEND,True,True,True,2.00000000,2.00000000
1938,MBC,SPBXM,BBG01B9G42Y3,2752664a-0517-442f-9992-65a44f70cdc2,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
1939,1919,SPBHKEX,BBG000C5K5V6,65e3d393-2283-47a7-b473-79999fbda067,shares,0.01000000,2,100,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,hkd,unknown,False,False,False,0E-8,0E-8
1940,LPX,SPBXM,BBG000BNF508,81bfa16f-987b-4a58-adf3-a180a7aa9fa1,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
1941,HP,SPBXM,BBG000BLCPY4,6d04e0ee-af00-44a7-a429-470c02f9c273,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
1942,3888,SPBHKEX,BBG000TF4XZ9,0bfdabdc-9279-4850-be46-93362cdfabc6,shares,0.05000000,2,10,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,hkd,unknown,False,False,False,0E-8,0E-8
1943,HR,SPBXM,BBG000PRJCX9,43214990-d872-431e-b4b0-0cff3b55883c,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
1944,AIN,SPBXM,BBG000BRWWH3,ac00d1e1-e7b3-4392-8d96-2f8ba3d7b70b,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
1945,AME,SPBXM,BBG000B9XG87,840d4cc6-93a3-474d-a600-07330bdc1eda,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
1946,PSX,SPBXM,BBG00286S4N9,53eff42c-8fdb-48a2-baea-3a2b9827726d,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
1947,LNT,SPBXM,BBG000DW4Q75,d869dd3e-a389-42d1-aa2c-7cba6192d0f4,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
1948,WAFD,SPBXM,BBG000BWQTD0,034cfe3a-9b0e-4bc4-8aea-71863e03d427,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
1949,SBCF,SPBXM,BBG000KK3464,c490b4f2-77f6-4219-a247-431d26f5ae7b,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
1950,LOGI,SPBXM,BBG000BQNNP6,d51318f3-4aa4-4a1f-8461-742945f5c9eb,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
1951,UPWK,SPBXM,BBG00FBJ6390,56ba79db-6dba-4890-bfa4-225689214c0b,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
1952,RRGB,SPBXM,BBG000MXH9C1,07fe62e1-03de-40ba-a09a-672b25b82a4a,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
1953,TSLA,SPBXM,BBG000N9MNX3,c370ffb2-9b34-458c-8e5f-730a1c078633,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
1954,X,SPBXM,BBG000BX3TD3,284550e4-5cb2-48a1-8116-be68c83d51b5,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
1955,MRKY,TQBR,BBG000C7P5M7,c41a8e78-e4ee-4aa1-869a-9eff103b260a,shares,0.00005000,5,10000,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,moex_extended,True,True,False,0E-8,0E-8
1956,NBIX,SPBXM,BBG000GJS7C1,b4e033e1-c7da-4489-9633-a5dc2c894986,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
1957,RGR,SPBXM,BBG000C4FQG6,63c0fa02-2796-42aa-8d84-460459133322,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
1958,EQT,SPBXM,BBG000BHZ5J9,62960227-6bda-492c-aa2b-824f760da88c,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
1959,EGHT,SPBXM,BBG000BCGHH7,12aecfc7-71cd-4527-978b-b727bb24d2a7,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
1960,GDOT,SPBXM,BBG000QDJT53,40529f3f-0e6e-439e-be73-279aa2e3a408,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
1961,INSP,SPBXM,BBG00209SZJ7,fe7e42e0-03d6-4cc7-91b9-deda41310b05,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
1962,NVDA,SPBXM,BBG000BBJQV0,81575098-df8a-45c4-82dc-1b64374dcfdb,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
1963,MEDP,SPBXM,BBG0065B7K59,919bf4b9-048f-4871-a9d1-c9cf25d4c559,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
1964,SSB,SPBXM,BBG000BNPYN9,38716e3a-cede-4160-bff1-ac21ada892d5,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
1965,TPIC,SPBXM,BBG0016MQ7C5,2f76d8a1-40a1-48bc-b9d5-5993bf717283,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
1966,VUZI,SPBXM,BBG000QKVV49,a42350b5-b402-46df-bcfd-14ffc1928adb,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
1967,GPN,SPBXM,BBG000CX0P89,7460961c-900d-4757-b01c-5df6f1a82d4d,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
1968,GRPH,SPBXM,BBG00XDH4NZ2,cced78ca-9e34-4ab8-bd41-e0ac171511cb,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_NOT_AVAILABLE_FOR_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
1969,APTV,SPBXM,BBG001QD41M9,237a5c71-1ec4-4ca7-af75-01292e3575a4,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_NOT_AVAILABLE_FOR_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
1970,TNDM,SPBXM,BBG0019V9M65,55aebff8-6c58-4409-9c2d-8afcd8a58f50,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
1971,ASIX,SPBXM,BBG00CWTTQ41,481b0b21-0c38-4afa-9447-6d353a95f877,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
1972,2007,SPBHKEX,BBG000QQCY41,d5110c0c-80d6-4826-b948-544faab0091c,shares,0.01000000,2,100,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,hkd,unknown,False,False,False,0E-8,0E-8
1973,AAON,SPBXM,BBG000C2LZP3,a702cd0c-2b53-4a45-9158-31a6e9df2b65,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
1974,RGEN,SPBXM,BBG000BS48J3,88886812-cf07-4119-8fde-270bc6d798a1,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
1975,GOOG,SPBXM,BBG009S3NB30,405badee-e508-40b8-824b-eb811d358787,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
1976,PCAR,SPBXM,BBG000BQVTF5,d05bf3c1-e6f3-410f-b44a-85be325dd5a9,shares,0.01000000,2,1,SECURITY_TRADING_STATUS_BREAK_IN_TRADING,True,usd,unknown,False,False,False,0E-8,0E-8
1977,RU000A107D74,TQCB,TCS00A107D74,d0f5de81-daac-4cdf-94b5-90b32cb3418c,bonds,0.01000000,2,1,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,MOEX,True,True,False,0E-8,0E-8
1978,RU000A101RZ3,TQCB,BBG00XH4W3N3,2dd3b003-aca2-4920-89ce-8d827c637372,bonds,0.01000000,2,1,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,MOEX,True,True,False,0E-8,0E-8
1979,RU000A102R73,TQCB,BBG00Z8KGGC3,a6e1f346-9caf-4a97-8f30-3e3df8dd54d5,bonds,0.01000000,2,1,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,MOEX,True,True,False,0E-8,0E-8
1980,RU000A102D46,TQCB,TCS00A102D46,7af35f5b-e236-4eb9-b06e-4ab5c7856654,bonds,0.01000000,2,1,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,MOEX,True,True,False,0E-8,0E-8
1981,RU000A10A851,TQCB,TCS00A10A851,69134ebf-d8cd-40b4-a702-d00265d0576d,bonds,0.00010000,4,1,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,MOEX,True,True,False,0E-8,0E-8
1982,RU000A1022E6,TQCB,ISSUANCEPRLS,2f039ef6-c007-47c9-a61a-237bc39b6ef2,bonds,0.01000000,2,1,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,MOEX,True,True,False,0E-8,0E-8
1983,RU000A105WR1,TQCB,TCS00A105WR1,7b0e2c9a-0e9b-46f1-80bf-627bfe30f8d5,bonds,0.01000000,2,1,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,MOEX,True,True,False,0E-8,0E-8
1984,RU000A105VQ5,TQCB,TCS00A105VQ5,a45ed9d1-9d6c-4a5b-853c-3f94727aac6e,bonds,0.01000000,2,1,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,MOEX,True,True,False,0E-8,0E-8
1985,RU000A108991,TQCB,TCS00A108991,4fe4722f-0f4d-479c-967e-58aecc43e5df,bonds,0.01000000,2,1,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,MOEX,True,True,False,0E-8,0E-8
1986,RU000A1064G3,TQCB,TCS00A1064G3,2ac30470-65e4-4ddb-8239-bcb5059a5d3a,bonds,0.01000000,2,1,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,MOEX,True,True,False,0E-8,0E-8
1987,SU29017RMFS9,TQOB,BBG00XV43CN9,28883c3b-bbf8-4cec-af40-8219637593e4,bonds,0.00100000,3,1,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,MOEX_PLUS,True,True,False,2.00000000,2.00000000
1988,RU000A104EP6,TQCB,BBG014LH73G8,4a1647cf-b0a4-44e9-b0bf-f5f1bde7e185,bonds,0.01000000,2,1,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,MOEX,True,True,False,0E-8,0E-8
1989,RU000A103661,TQCB,BBG011K06JZ7,217735bf-ffee-4f75-8596-eb03bdb7bf7b,bonds,0.01000000,2,1,SECURITY_TRADING_STATUS_NORMAL_TRADING,True,rub,MOEX,True,True,False,0E-8,0E-8
